network,address,name,txcount,create_date
mainnet,0xeae9c29a001aa32f7fd8b3f5663b9a47d0976377,GnosisSafeProxy,56,6/03/2023
mainnet,0x400784d4d1fe603b2e7a96416fa9a1afadf47009,UncTokenSale,55,7/20/2018
mainnet,0x3aec3113a09627af7c9039954d8592ff0bc20c25,FractonTokenFactory,55,7/02/2022
mainnet,0xb43e5db58c93e858cbcc932cbfc7a8eb5ee03cf7,XPLLToken,55,5/17/2021
mainnet,0x5ef629d83ce8084fe48cb1fac65781865952f9fc,SHIBarbarians,55,3/15/2023
mainnet,0x70969687f4f2115bd1569ed96281c934f7ca2cc4,OperationFactory,55,6/03/2021
mainnet,0x59e30dc53da642c8c2a905693fe02aadb34bcbf9,OGMilkCaps,55,11/29/2021
mainnet,0xd5e400c957fa7746fb9fa32cdbe0de807d82f2f5,OHMPAY,55,12/03/2021
mainnet,0xa03492a9a663f04c51684a3c172fc9c4d7e02edc,AntePoolFactory,55,9/16/2021
mainnet,0x2f223e0b903a177a48bfc373e515d1929eebab72,zodiacPROXY,55,8/01/2022
mainnet,0xeb61f733d9cf3a1a8ea68354c4746a2e50e4ba6d,RichieRich,55,6/06/2023
mainnet,0x6ece68cb0717ac81d7c8287f3d0b51ed865eef99,BABYTOKEN,55,9/15/2022
mainnet,0x3e412d00bc6b8b24269d3ce4518f398f18df36e7,Energy,55,9/16/2022
mainnet,0x2c256a9e1ed6eb0c88ef2509f65c611d5f865af8,BonumToken,55,8/09/2018
mainnet,0xe2e36080d4952ae9e90a9bb87ec2c9a1e7781976,ZipperMultisigFactory,55,11/22/2017
goerli,0x965ac864e24e123f4fd1b48e676064dd45295228,ERC721VaultFactory,55,10/12/2022
goerli,0xf585783ca092a26868e60a878564cb911009a011,GroupWalletFactory2,55,1/23/2022
goerli,0xe142bab802b1eda3ed369fc8b8d58ffb912f1105,AliceNetFactory,55,1/27/2023
goerli,0x078e768a00ddfe456820dfef46ad0e54204e1c67,MintGenerator,55,1/13/2023
goerli,0xe1b788661dad0c543d67f263f086f824b980934b,Diamond,55,9/15/2022
goerli,0xa6545f706b504cd49cd61acf0f9e4dcdc212dad2,LendingPoolAddressesProvider,55,3/14/2022
sepolia,0x766a74f8924c7b07df088fdb0f7d7dbadd330fb3,LessonFifteen,55,6/05/2023
mainnet,0xb08c6533cd7c3c1ab8f9b08594f6a3f7be071db6,LockupFactory,55,2/10/2023
mainnet,0xe886ef0d58dc6aa1abe20a0d262559d50e2f2400,,55,12/06/2020
mainnet,0xea42db92e6fd4ef4529c4054bef897db0f636290,IndelibleERC721A,54,7/02/2022
mainnet,0x2023acbce80f79b23f8f378aeb6e9702fe7e057e,USDCircleJerk,54,9/28/2022
mainnet,0x427fea6e03d2ed9ab918ad3254ee36a40d6af16d,AdultXTokenFundraiser,54,8/31/2018
mainnet,0x47fd38f9e13b85ea309f8ae4e30c1d74a016ce0e,BTC2,54,11/10/2022
mainnet,0xd5c2bd6777250188b34d77c82e46838b602b06a3,PercentSplitETH,54,11/16/2021
mainnet,0x8f40f353ad38ae1ef7b653d608d5d670c5e6d672,BullRunV2,54,11/19/2022
mainnet,0x63308f28ac354dcbd93acedf0f2ef64f5a7c838a,TokenGeyser,54,6/22/2021
mainnet,0xed44409de91a340df26667e1fd21c9da1ede0ef1,ContractMinter,54,9/08/2022
mainnet,0x37f93c1ec9b017edaa63a09bfc1d0278704a1377,RugSlayer,54,9/25/2021
mainnet,0xbbc367ed9b4a1a9266bc5b357cdfaa1f175762f7,DaddySatoshi,54,3/12/2022
mainnet,0xb84ced626a8f3e17ec887a99a80dfc5989d26fa9,Factory,54,8/10/2022
mainnet,0xe1b55258d7cd9e3fae76772ee3803ed9f0f1fa05,CoinFtc,54,5/30/2023
goerli,0x953ad21b031a25c5fc75deaa7a1c3a1520cac13d,SenseiStake,54,11/03/2022
goerli,0x26575a44755e0aaa969fdda1e4291df22c5624ea,WeightedPoolFactory,54,2/08/2023
goerli,0xca9cc2e024d43c8a6642ea54e993d8f3e11421fc,FactoryClone,54,6/07/2023
goerli,0x9db41e01e1b1c1b65b74b795a5994beb31100a37,HumanCrowdsale,54,10/09/2022
mainnet,0x3a6794c45d828700c2ff42e9577a447744adfc2e,,54,5/04/2018
goerli,0xb1ff7289738d2ac44598a84821b26f0ee8d94cc4,GalileoFactory,54,1/11/2023
sepolia,0xd8ba6cf1756343d3171b25301baa0719286f7155,CreateCall,54,5/20/2023
mainnet,0x175d6d519453b4e43181345e68ecef5d82cf64d0,,54,2/27/2021
mainnet,0x46054f14a0a54d5c8e443ab428a7b8e945b6d908,BlackSquare,53,10/31/2021
mainnet,0x8d0024f1606385f7ac32ca7f49fc8aa13bdbb6b6,PassiveETH,53,3/31/2022
mainnet,0xe3e3bed21fc39d0915f66509ed0aac05db6d6454,CurrencyFactory,53,5/27/2018
mainnet,0xa26e15c895efc0616177b7c1e7270a4c7d51c997,DSProxyFactory,53,6/22/2018
mainnet,0xd998137b07a8fb02ac34af0474925860a6f9c83b,HotDoge,53,9/06/2022
mainnet,0x346ee4296e07d9687a7d95b851901e78142375a1,MILFDAO,53,12/09/2021
mainnet,0xa9bc4696f5546ba48998ddefdca81515d25e2e33,ZombieMongoose,53,12/12/2021
goerli,0x3ac4499a948f7066cdf49c8866619506ce578164,MasRelic,53,11/16/2022
goerli,0x0b61f07aea5ed46b7bfa3738b8781806b0c28d7b,SwapFactory,53,9/29/2022
goerli,0x4f377858113c8338e633a4fcf00ddca275c5767a,FirstDibsAuction,53,7/29/2021
goerli,0xd5dea8a80518fbf1c823ba8d7dc98a6da47c0f9c,Laboratory,53,8/20/2022
goerli,0x694442a17163235209152db33f591d1a0da39d2f,Today,53,12/25/2022
mainnet,0x0c0e5f2ff0ff18a3be9b835635039256dc4b4963,CurveTricryptoFactory,53,5/30/2023
mainnet,0x44d200eff82322a1caeb799bc7505bbaaecf9665,,53,12/02/2020
mainnet,0xd7a96c80ef97eda106aad53802b07b86beefaa71,Create3Factory,52,1/19/2023
mainnet,0xee2e518a35a86f886a1e1a8c4594eab511a5b37a,SHIBARIUMSHIBA,52,3/03/2023
mainnet,0xa15beb4876f20018b6b4a4116b7560c5fcc9336e,OrgV1Factory,52,6/16/2021
mainnet,0x92249e2ac5ff1645a2f25519a832fddbc13dac1c,Crowdsale,52,11/05/2017
mainnet,0xbbebebc3d30295aff5b4a977e7ff50d34cbe0b39,MIKETANGOBRAVO18Crowdsale,52,5/05/2018
mainnet,0x00f4969458d8e6a6c8ead5d5b5878e6f375feea6,BabyInu,52,7/04/2022
mainnet,0xe095268fed6ef4f16f96d6bd4d264b87b3994dfd,BitConnectInu,52,5/25/2022
mainnet,0xbdd5de7be2376b192545851e16210e54e2428a7b,Raffle,52,8/27/2022
mainnet,0x00000000f9490004c11cef243f5400493c00ad63,ConduitController,52,6/11/2022
mainnet,0x6f419298ad53f82ba8dffa9b34f9c7888b43bb13,Vault,52,12/13/2021
mainnet,0xc6f769a0c46cffa57d91e87ed3bc0cd338ce6361,MarketAccessController,52,10/02/2021
mainnet,0x2e68bb08a8594eef7de8b7700c6d3df7a287c136,ModulumTokenICO,52,11/22/2017
mainnet,0x6324bf2b551777e73413996d4a648d79cf5ebdf0,CRFTDRegistry,52,8/10/2022
goerli,0xebe485421f580a68431ac6d1db1455909873e799,ItemsERC721,52,3/17/2021
goerli,0xd46f287858892ed86d7cc492a468b544ce866e53,RentNFT,52,3/15/2023
goerli,0x80197f8bfaae26c6751cac8d3c8799fd911807e2,MultiBattle,52,1/24/2023
goerli,0x9d59c30cf686dc32c96c5c3be9478ee53bf12014,FakeArtMinter,52,1/13/2022
goerli,0xe296657ed95909e488ed40a16fbf412c7b0ef3ae,SaleFactory,52,7/01/2022
goerli,0x0a0f3ee44b9064ef252ef95430f407acf5b52f2c,FakeArtMinter,52,10/05/2021
mainnet,0xfcc9c5df19626413e0c2803f81762d5007d31cab,,52,5/28/2021
goerli,0x757056493cd5e44e4cfe2719ae05fbcfc1178087,,52,1/12/2023
mainnet,0xa982ac4e2d7dc1c8e2859d63304ad141d9cd43bc,Indelible,51,1/19/2023
mainnet,0x6f655b9e1e79a8979ad5bf8f141f2fc4dc71540c,Vertex_Token,51,9/24/2018
mainnet,0xd78b6bd09cd28a83cfb21afa0da95c685a6bb0b1,GenesisManager,51,5/01/2018
mainnet,0xdd29dbf73dee9ccc710398c0b8ca5d18dd1df3d6,Unicoge,51,10/03/2022
mainnet,0xd8d4e59fabb7d8a1d013d577689cb612a8e5f826,GSI,51,8/23/2016
mainnet,0x69935c984d1c41b13a0afdc7576ea15a919f381b,USDCBank,51,3/16/2023
mainnet,0x90383118ec2fd1c94558ce4a738b900839797dbb,Pot_O_Gold,51,3/18/2023
mainnet,0x79d03e5c093fee6f489a9bdc2f3e0103da9b5ef7,Coinsling,51,2/26/2018
mainnet,0x0f3e0c4218b7b0108a3643cfe9d3ec0d4f57c54e,NoProtocolFeeLiquidityBootstrappingPoolFactory,51,10/21/2021
mainnet,0x4676a1924d7008d3dd6870e108dd545f6a025993,TODAY,51,1/05/2023
mainnet,0xac6f1e26c9aa3ae78b2cbd8a4f2cbe2be0012ad7,SquawkBank,51,4/14/2022
mainnet,0x6dc5d41bbd1f1ec8dd0824d9abe442b83b6a1d1e,Ultrasound,51,6/01/2023
mainnet,0xded9a3db46ca982351b0f7b5945f539ae016b812,BreakMePlx,51,11/29/2022
mainnet,0xc91b65fd40820f33b71c56bc00f80e1ac49ea98e,UniverseVault,51,12/16/2021
mainnet,0xfba5e60c38605f5cbc3b30edec835517e8633160,EverOwnFactory,51,10/05/2021
mainnet,0x2ad6ac0eea64e468db60e2e03e03cd1bec1c2562,RewardToken,51,12/05/2022
mainnet,0x501ace4732e4a80cc1bc5cd081bee7f88ff694ef,Deployer,51,10/19/2021
goerli,0x29213cd794e56c576a7b28c0e157db4eb333bd21,NFTMinterFactory,51,9/05/2022
goerli,0x525fac4cec48a4ef2fbb0a72355b6255f8d5f79e,IlkRegistry,51,8/07/2021
goerli,0xeeeaa1c54fd644296247de11dec05c7465805562,HEXStakeInstanceManager,51,10/06/2022
mainnet,0xf028f723ed1d0fe01cc59973c49298aa95c57472,UniswapV2Factory,51,9/27/2020
mainnet,0xe4efd9622295e821e618addeacd7103d078ceeb7,,51,8/27/2021
goerli,0x79cb1746c3a50edb2de15bc8269ab09b8139b678,GroupWalletFactory2,51,1/28/2023
goerli,0x13385924683d2a2d0ff5d54e3524ebe2d1de79c3,ERC1967Proxy,51,1/06/2023
mainnet,0x3900439ab9ac89a9db5c3364040b10a05ba2f984,BitplusCrowdsale,50,10/01/2017
mainnet,0xdba4d192d6b3d7038654b3278effea14111afd81,RandoLotto,50,4/22/2018
mainnet,0xd7e4ad7c318ffbafbf602e32e089e7e2326a2581,DOCTCrowdsale,50,2/22/2018
mainnet,0x77b2d3681c8c715e7def3ac47e35b00b73de4272,GrapevineCrowdsale,50,7/04/2018
mainnet,0x5a464c28d19848f44199d003bef5ecc87d090f87,IlkRegistry,50,4/16/2021
mainnet,0x04502a624eb87319eed563f71c7e391b6eb5ee6b,YGDTOKEN,50,4/30/2022
goerli,0x18435835a395e2d9cf824966d9ffa5b46a360b4f,Factory,50,9/24/2022
goerli,0x54ceeaf4d0b17c2521b134c6c9935064c122385e,Lottery,50,9/26/2022
mainnet,0xf8ceeb038185e21aec33d1f121371cf6988fd450,ProxyVault,50,3/01/2023
mainnet,0x92cbda8b44b36cf9e9ec754e39b040580a59eeec,TimelockFactory,50,9/08/2023
mainnet,0x9e84beca3e4d3cfe5c3b5e1b534363e8d7468abc,JBETHERC20ProjectPayerDeployer,49,5/07/2022
mainnet,0xa6c81ea7a97432f330f878650a5d5d376795d919,MTGYAtomicSwap,49,8/07/2021
mainnet,0xbbcf335d88bb0a2e14a0b35afe872a396d3c9bf2,SVBInu,49,3/11/2023
mainnet,0xef9d61a0f2bfd4695faeb17dd61d85202bdc8e6e,CNIFCrowdsale,49,9/30/2018
mainnet,0x23384dd4380b3677b829c6c88c0ea9cc41c099bb,ConcentratorStrategyFactory,49,12/21/2022
mainnet,0x6f66f3012e0210babd2384e31863c30f70356237,LASM,49,7/17/2022
mainnet,0x6d18679775ca9e03430948af29379ff89079fd45,babyoptimus,49,3/23/2023
mainnet,0x573e53b75c0079281ea464b44e07d20c75be353e,BabyProtocol,49,10/15/2022
mainnet,0xfee191796d17da6edb1a6f8ea9fe54cc68949db7,ZAIBATSU,49,1/13/2023
mainnet,0x2eeb5af890f370ae711f99aaec0166728c40cf9d,TreasuryVesterFactory,49,6/21/2022
mainnet,0xba6232ab2a4c38d334e018ff87abc99e40906d2a,DividendTracker,49,1/17/2023
mainnet,0x0128fa289607cfbbcaa795f2e672ed04de9d188c,Raffle,49,9/21/2022
goerli,0x35b1d8d70de711d387da3ad5330257656e7db6d3,DynamicBlueprintsFactory,49,2/02/2023
goerli,0x581fe565a55bb56883b107031a499610bff46db9,SenseiStake,49,9/27/2022
goerli,0x809dd10bc8f2b24a9a4a7445416d1f63e6934bb3,MarketPlace,49,12/21/2022
goerli,0xad775a4b18b22676b3091a873159227b4ac514f5,EthOSNFT,49,11/09/2022
goerli,0xf30829db1df104a052d41e26c2beb6b950c7d6c9,ExchangeFactory,49,12/24/2022
mainnet,0x73a8be472bc9d3c0776c421fa9a8877e807946da,Crypto4Good,48,1/20/2022
mainnet,0x617fd56f30ec03284f47635828f2f44d7e831c38,PepeCrowd,48,3/14/2023
mainnet,0x06c2ae330c57a6320b2de720971ebd09003c7a01,UnipilotPassiveFactory,48,4/01/2022
mainnet,0x03c024b65db94c93c810c30d0161d560f4eca9d7,BrainDAO,48,4/08/2022
mainnet,0xb05b57a1d793414b597abbbc9d2c8e7d75c5bb4d,$implify,48,9/02/2022
mainnet,0x5304b779e0beac16ad5b5f1dc110b261441f4e24,Token,48,10/15/2022
mainnet,0x94b24e15662b5f2bfaf01785ecbb2957fb3605a4,Next,48,12/30/2022
mainnet,0xe4bfe227dd8d0de90a1061747f6fb6a0b3b83561,StakeDice,48,2/14/2018
mainnet,0xea0e551a5e4a7bdc839b7a153a9406532bc99487,DELUTIONARY,48,9/10/2022
mainnet,0x9f15f8147f11dd84787ee0cd410459b3f2c88f49,TransparentUpgradeableProxy,48,6/29/2021
mainnet,0xdb0ea69d1353c96aa29e91c234952780a4512029,BWRBT,48,9/12/2022
mainnet,0x5983f1eb0508190e821e380a8ed273725f5d927c,CryptoAngelCrowdsale,48,1/20/2018
mainnet,0x95ba7d723d2719bf1ed8f68c3a0e73ff7902bcde,Parrot,48,8/05/2022
mainnet,0x7e7994f34259cd175443e4799d2733fd70e99bb9,Crowdsale,48,12/25/2017
mainnet,0x002ebbd6f48ae419124f53a5d38cb5023f18dcdd,BTRUMP,48,10/29/2022
mainnet,0x280b12a70b48dcccfc263d6ef62e311b50169bdd,XulCrowdsale,48,11/02/2017
mainnet,0x4a14aa2e2c3949d0b1ba42e64f5526b68df40f5f,SkullApeERC,48,4/30/2022
mainnet,0x867fbdc19e76cd3076a8f222804085dae875800a,Mars,48,5/02/2021
sepolia,0xe5760847db2f10a74fc575b4803df5fe129811c1,LessonTwelve,48,6/05/2023
mainnet,0xf05c8984a9f9cc5d3981d852331895220d09cdc8,GnosisSafeProxy,48,6/01/2023
mainnet,0x35fffcf9acd04b1856f49889812815761e024385,MiniPAWSWAP,47,3/03/2023
mainnet,0xa2aae94d2321618a277d375f994cca92585e7b0e,FTC,47,3/17/2022
mainnet,0x10c6f6d4a5fccb0aa66f53ddad3be28d3f32f0a7,IslandInuStaking,47,10/31/2021
mainnet,0x211851d6e747faadaa5d15b2f4b3cbfb6de1d512,AzukiUpgradeableFactory,47,5/21/2022
mainnet,0x016b767871a6b95ddef681c15354792caf01d9fa,XenF,47,10/11/2022
mainnet,0xcc5c04b1563f2aec823dabc1cdecfe4764d7fbd6,BALAJIINU,47,3/20/2023
mainnet,0xd22f3f2577b2f9a46114e292f39f940d18b6ac45,HFT,47,12/27/2022
mainnet,0x07c88f3dad52914867e1fd53ffb50ad624165fa8,FTokenFactory,47,2/17/2022
mainnet,0xe132db3cae35b2f86ce876a8ab0acf88de412b40,CloneFactory02,47,2/06/2022
mainnet,0x0716f25fbaaae9b63803917b6125c10c313df663,ClipFab,47,4/16/2021
mainnet,0xf6676904c0b6402f3831fb44765add8808f671e8,McDAOnalds,47,12/31/2021
mainnet,0x585e9f7a44161e0692fc6e4a7cb4d72f33df982f,SnapshotRepERC20Guild,47,10/31/2022
goerli,0xcb193e97b1f7965fd448c669c18d017c3fe8c193,OneDeltaAccountFactoryProxy,47,11/22/2022
mainnet,0x3c24f5560797280f12e190cac7e5711a73c91c63,VestingMasterContract,46,5/11/2018
mainnet,0xd81f9b05e409e0ab40f8ec766370b7a7c8a25864,HydroCoinPresale,46,9/25/2017
mainnet,0x1eab39ceb6a4865b170b3fd5ba8d1fb609f77200,TRUST,46,2/01/2022
mainnet,0x1ec0c5c2ac5edf73be6e7f53cf9a3b51ca1853fb,Crowdsale,46,3/27/2018
mainnet,0xd37ee648f2ab200e4a16ebcba98f212512f55007,TXOsale,46,3/23/2018
mainnet,0x1ac27d9ffcd4128b93522a5f442263ede5962f0d,HookLineSinker,46,9/02/2022
mainnet,0x242876001d04d5782aee4f69fb26ee6264cc1d21,SimpleProxy,46,6/09/2021
mainnet,0xa2f13a9d1641211ade896cd0e0a3716f51533cda,bettingGenerator,46,6/15/2018
mainnet,0x1c3e02eed9d900e8a8add69d66a4a63f81d5540f,XchangeONWallet,46,10/18/2021
mainnet,0x00000000062c52e29e8029dc2413172f6d619d85,ModuleProxyFactory,46,9/14/2021
mainnet,0xf55836e55041568af0cdb6b3af914647bbd144f3,EverApe,46,4/18/2022
mainnet,0xd8d48edbe48c2b1e57dfd38c3dccf130a61951d7,HyperBrainCapital,46,12/16/2021
mainnet,0x5f3b6405dfcf8b21f8deb4eb6da44a89a652acb0,SimpleAggregatorCollateralizedEth,46,4/29/2021
goerli,0x824af834ebadbab8a662f8a302439793351936f2,ExchangeFactory,46,12/17/2022
goerli,0xa018eab945de7e8073d1995284b78fc0cfe45b76,VerifyFactory,46,5/19/2022
goerli,0xd735c8c516c519842bc1b1471b1647c4e5f2645c,SignetControllor,46,10/21/2022
goerli,0xbc8948787754e4684cd7a83fd7a47b5862d28988,ERC1155Asset,46,12/14/2022
goerli,0x8acc4dd890add28821dca4e1e5820d89728f963f,Today,46,11/13/2022
goerli,0x508ec215ba5fd8da80bbccf8168e02018e043695,PoSV2Impl,46,9/20/2022
mainnet,0x4ace6de67e9a9edff5c2d0a584390fb5394119e7,OwnedUpgradeabilityProxy,46,11/18/2020
goerli,0xe11955a80bbac1994407d5f5be25c408c8d66574,,46,6/11/2023
goerli,0xe01cf5099e700c282a56e815abd0c4948298afae,TransparentUpgradeableProxy,46,6/15/2022
goerli,0xf182f7576867d6516c280aacbe99c8230250c153,,46,6/22/2022
goerli,0xd0b596bf446691fa8758537ac3541b5c0ff386d4,ERC1967Proxy,46,3/01/2023
goerli,0xef85370b8f136e2f28ea904bf0da5acac3d1d74f,,46,1/28/2022
goerli,0xa2db750f3ca3eb07badd35ab4a7e7209069a6367,MultiWalletCallerV2,46,1/29/2023
sepolia,0x7f741368eb2b5805eb0587a23d9857e6a5c935d2,ERC1967Proxy,46,4/28/2023
mainnet,0xdd793aae46e3857c2181617ad4b6e71dc37ceabf,,46,6/08/2021
mainnet,0xa71cd122fdcc1aea97449eaec1ab9dd87338fa09,,46,1/01/2021
mainnet,0x38b394cd27c3b0d865f58a4512b65c7b0ab6db66,BurnableOpenPaymentFactory,45,10/27/2017
mainnet,0xa70bbfe72a97b2bbf08fead044ae020e5c5ae76f,PresaleToken,45,9/06/2017
mainnet,0x0f5f65004ce19118e394996c839a3c3e26267e79,LaunchPoolStakingWithGuild,45,5/18/2021
mainnet,0x182b43df8209dc4f7bdcd7942f59052646a827ad,HumanTokenAllocator,45,4/28/2018
mainnet,0x896c2afada5ef57467748f5764303edf9533ddc8,TeamTokenFactory,45,5/25/2021
mainnet,0x4870e705a3def9dda6da7a953d1cd3ccedd08573,Crowdsale,45,5/27/2017
mainnet,0xa7233dd5e417781f232cca932d164fd17584209b,Rabbitz,45,8/23/2021
mainnet,0xee7d00a1227a4694622d5078f5684af7bad91311,TSUNAMI,45,12/27/2022
mainnet,0x6e354360a17166b82d762ff2fd1c1c3a65350d2d,WojakBrainCapitalDAO,45,12/07/2021
mainnet,0xcb81b46c2e8512e0c600a18c4dc8ba4460ee4dce,GBCD,45,12/07/2021
mainnet,0xbf540158370e3f0f45d9ac7e114f0d510be6c984,LaikaRewards,45,8/01/2022
mainnet,0xd283eeaabd5db567ce61a2270078134cbd5b840c,SaveHumanity,45,4/25/2022
goerli,0x204d0cdbdf7e199834251bdc6e4b5124f65d437d,RushMoon,45,4/25/2021
goerli,0xf0015cd2cc268ea6b1537ed08310ba4eaa696f2a,NFTVillageChief,45,3/08/2022
goerli,0x806720a305f100f08a48dc3e663c223a378fe9f9,TokenFactory,45,3/28/2022
goerli,0x1a0532f94b509477127818689f1a4ab3e7ba961c,ReferralRewardsDistributor,45,9/21/2022
mainnet,0xd096e2a5a8321ddcf48ec55cbcf3d31b1fadff98,,45,5/01/2018
goerli,0x7a732ac20ce6360868c0a5f5e129865abd91e1f6,Create2Deployer,45,2/24/2023
goerli,0x9406cc6185a346906296840746125a0e44976454,SimpleAccountFactory,45,4/13/2023
mainnet,0x72844bd0df1acbe45bda303ed49c54fa7296b448,,45,12/04/2020
mainnet,0x751a0bc0e3f75b38e01cf25bfce7ff36de1c87de,LiquidityBootstrappingPoolFactory,44,7/22/2021
mainnet,0x0d793f640ad69c3b58c4bfe771415d4881a0490f,SecondPriceAuction,44,5/08/2018
mainnet,0x02b8b5d2c2f05c074850c5bdffdb711edbcd8704,CodeMailStampSale,44,4/16/2018
mainnet,0x3b4b6b14d07a645005658e6ea697edb0bd7bf2b1,StakingPoolFactory,44,3/15/2023
mainnet,0x4863e8c8bd928bd1cf85eea784736e35c2f48a6a,BlokTokenSale,44,4/08/2018
mainnet,0x410b428bdb85cbf32ddea8c329ed5f73b560a51b,PlatformToken,44,2/13/2022
mainnet,0x01e6916ccfe3630364b4538d0f8c1c22e20d0f6b,Factory,44,2/22/2022
mainnet,0x269b40003937d57ed7be6e2fa708184c53343d81,DROIDS,44,7/29/2022
mainnet,0x6c267d4a8a8158cd6b0e4edd010b1e4d1dc04f61,ShibMars,44,12/13/2021
mainnet,0xab6fbb788e17b3088b96ba97f63d70959abdfa82,ReporterTokenSale,44,1/20/2018
mainnet,0x839e78cf4b2d6c6bc80d679eb95d072a0358d5b3,SalesManager,44,12/31/2017
mainnet,0x2a18b396829bc29f66a1e59fadd7a0269a6605e8,GnosisRootGaugeFactory,44,2/23/2023
mainnet,0x4df426ff3991121ad292c8e0340c9fd596016f70,BullRunv3,44,1/14/2023
goerli,0x28100e98dda9b32f77c000d4d15370062b8f978a,CodeIsNotLawv2,44,2/26/2023
goerli,0xea5837e1f89e3cf23027da7866e6492458383b59,ContractDeployer,44,11/22/2022
goerli,0xfeba745ef757cad2c64515f81f19015d4cabcbb0,PoolAddressesProvider,44,12/26/2022
goerli,0x71eb336db7656eab00a695d15245e09927697448,BlueChipmunks,44,12/27/2022
mainnet,0x4b6df6b299fb6414f45719e0d9e1889269a7843e,AliceNetFactory,44,12/13/2022
mainnet,0x03eb7ce2907e202bb70bae3d7b0c588573d3cecc,USM,44,12/16/2020
mainnet,0xf30c36d677495642f1759ddbafb2d7df38185d14,BabyKakuan,43,5/07/2022
mainnet,0x435ad5cae6ea3e065ce540464366b71fba8f0c52,FeedFactory,43,10/19/2017
mainnet,0x94dec5b089cd891ebe84f66f5ed8ab105895faab,MonoretoPreIco,43,5/08/2018
mainnet,0xe5087c3d9d3d099010aeb8ec48d919f3110cc9c4,ERC20TokenConstructor,43,9/04/2018
mainnet,0x542dba469bde58faee189ffb60c6b49ce60e0738,InitializableImmutableAdminUpgradeabilityProxy,43,3/07/2023
mainnet,0xabd9c0bd5628c90db7a8cf787c2580d1ef105026,NFTLotteryPoolFactory,43,8/13/2021
mainnet,0xef9a85c6c6f61b59d7a371afcb519f5f55d07d53,ArtToujourICO,43,4/03/2018
mainnet,0xfb64d64dbbe0632ab3f2da6185406ad39094477b,Lunaku,43,7/13/2022
mainnet,0x7617e3b61cc14e03c8d035103a39e2f382c1e8e7,Shiba,43,8/23/2021
mainnet,0xda2df9c0f6f00b376f67fdf920a771f4e08973d9,Indelible,43,10/08/2022
mainnet,0xf852a0d9e1accbd4c86651bf9d336660b32ceaca,GOHELP,43,10/09/2022
mainnet,0xa00d0080a745e6592ecdbe064ef1f698f37e1534,CryptoAssetCrowdsale,43,6/09/2018
mainnet,0x5fa0060fcfea35b31f7a5f6025f0ff399b98edf1,OrionPoolV2Factory,43,6/14/2021
mainnet,0x458fcd33ad32de55875578da8cf1248b8765ec95,FinancialPunk,43,5/05/2022
mainnet,0xa3f96e2059391dddda367af7d77c43bb56c48092,PierreDjokovichInu,43,3/09/2022
mainnet,0xb565726e2e44e4ae9e3ce750fc4ba8fa65e701e0,EthealController,43,11/29/2017
mainnet,0x9f4cf8e69510c7e43bf030e955b1b4d356c290bb,Crowdsale,43,8/16/2018
goerli,0x69420000bad0605988626169e32aa82fb3981add,NuggftV1,43,11/06/2022
goerli,0x9d69fc1d4c7b3ce554f56eddf04138cfc35d6eb4,TokenStakingContract,43,1/25/2023
goerli,0xea4bdd833037dce1afe2349d86181e4ea52918af,Nash21Manager,43,6/17/2022
goerli,0x53fffec1b8dbec9f6d1e9235ed87a5369bb7fce7,InitializableImmutableAdminUpgradeabilityProxy,43,2/13/2023
goerli,0x52928773bf37bd822439cb060963238bd62bdb24,NFT,43,11/13/2022
goerli,0x1c8f3f938fb50dc5dd9202a8038cc94d9e3ceaea,InitializableImmutableAdminUpgradeabilityProxy,43,2/21/2023
mainnet,0x8c2dd6782c9c63d1542074395da678a148c70eb5,,43,5/02/2018
goerli,0xa945f46ca376b18fb34d809ef4f21f9b58ae4c50,WrapprFactory,43,8/17/2022
goerli,0xe09a760f9a578299be1a26c1a2b0bd3256e7a48c,TransparentUpgradeableProxy,43,3/30/2022
mainnet,0x45c50488da13fd0ad73885af3cf07c4ec4e75773,,43,11/23/2020
mainnet,0xd96ff9e48f095f5a22db5bdffca080bcc3b98c7f,PartyBidFactory,42,7/20/2021
mainnet,0x2c11c8a708caea4512a3ad365800f20a0952dc0f,ArgoVestingFactory,42,5/12/2021
mainnet,0xfac7011663910f75cbe1e25539ec2d7529f93c3f,Deployer,42,3/09/2023
mainnet,0x423e43056a73c7d04631b029da0383a0ba86e989,PaymentAddressFactory,42,4/25/2018
mainnet,0xcfa9537bfb0bbc9139008ffae4597ee838a0551a,CMIRPDCrowdsale,42,1/09/2021
mainnet,0xf0f4322067e6e069d50c9ecf742cc21a80134dfa,EvolutionTraits,42,5/27/2022
mainnet,0x926eb3c15903503647ba119bc45d98ce0a41f70a,Sailormoon1,42,8/31/2022
mainnet,0x3e368e34ae2cd9f2617f397ce6b6310fe1caeaed,FlairFactory,42,9/01/2022
mainnet,0xad39ff96561527fef2c00bba6f3617ca031f41c1,Ripple,42,2/05/2023
mainnet,0xf0172b2f74cd0541afca7b25592082721c11c5fc,ubountyCreator,42,7/09/2020
mainnet,0x6249363a137d43ed54a20a1163360b9700fd1971,Token,42,2/06/2023
mainnet,0xed45cda53ce2e5a2b2afc611e35136e9f1d9fbff,EvolutionTraits,42,6/04/2022
mainnet,0x010f8086082b25e2b05d88c070ea1a12d4edd089,MongooseInu,42,12/09/2021
mainnet,0x6a6b94a78cba0f55bc4d41b37f2229427800b4da,Strategy,42,4/01/2021
